endTime,artistName,trackName,msPlayed
2023-01-31 01:11,Y2K,Lalala,3776
2023-01-31 01:11,Breakbot,Baby I'm Yours,97204
2023-01-31 01:14,Childish Gambino,Baby Boy,192511
2023-01-31 18:23,Mark Ronson,Uptown Funk (feat. Bruno Mars),0
2023-01-31 18:23,Bruno Mars,Leave The Door Open,0
2023-01-31 18:24,Vulfpeck,Wait for the Moment,5418
2023-01-31 18:28,Dirty Loops,Rock You,273120
2023-01-31 18:36,Bruno Mars,Treasure,178560
2023-01-31 18:40,Bill Withers,Use Me,228506
2023-01-31 18:43,Pomplamoose,September,176338
2023-01-31 18:45,Cory Wong,Follow The Light,118690
2023-01-31 23:10,John Mayer,Neon,262106
2023-02-01 22:28,John Mayer,Neon,262106
2023-02-01 22:32,"Tyler, The Creator",EARFQUAKE,190066
2023-02-01 22:36,Childish Gambino,Sober,252013
2023-02-01 22:40,Daft Punk,Something About Us,232666
2023-02-01 22:46,Childish Gambino,Redbone,326933
2023-02-01 22:48,Childish Gambino,California,165266
2023-02-01 22:52,Childish Gambino,This Is America,225773
2023-02-01 22:57,Childish Gambino,Feels Like Summer,267180
2023-02-02 11:46,Tame Impala,The Less I Know The Better,1621
2023-02-02 11:51,Childish Gambino,Feels Like Summer,297404
2023-02-02 11:54,Tame Impala,The Less I Know The Better,216320
2023-02-02 11:56,Daft Punk,Instant Crush (feat. Julian Casablancas),26779
2023-02-02 15:23,Daft Punk,Digital Love,831
2023-02-02 15:23,Daft Punk,Veridis Quo,1002
2023-02-02 15:31,Drake,Passionfruit,298940
2023-02-02 15:35,The Notorious B.I.G.,Hypnotize - 2007 Remaster,230000
2023-02-02 15:39,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",210673
2023-02-02 15:39,Desiigner,Panda,25504
2023-02-02 15:43,Post Malone,rockstar (feat. 21 Savage),218146
2023-02-02 15:46,Jack Stauber,Buttercup,1983
2023-02-02 15:46,Breakbot,Baby I'm Yours,789
2023-02-02 15:46,Sub Urban,Cradles,209829
2023-02-02 15:46,Freddie Dredd,Opaul,9765
2023-02-02 16:24,Chet Baker,Time After Time - Vocal Version,166760
2023-02-02 16:30,Duke Ellington,"Take the ""A"" Train",331800
2023-02-02 16:34,John La Barbera Big Band,Tiger of San Pedro,266466
2023-02-02 16:37,Art Tatum,Tiger Rag,138306
2023-02-02 16:42,The Dave Brubeck Quartet,Take Five,324133
2023-02-02 17:08,Ray Charles,Georgia on My Mind - Original Master Recording,217414
2023-02-02 17:11,Frank Sinatra,"New York, New York",210360
2023-02-02 22:39,Joe Henderson,Blue Bossa - Remastered,391685
2023-02-02 22:41,Joe Henderson,Blue Bossa - Remastered,70976
2023-02-02 22:46,Sonny Rollins,St. Thomas,171391
2023-02-02 22:51,The Dave Brubeck Quartet,Take Five,324133
2023-02-02 22:52,Michael Giacchino,Life's Incredible Again,84173
2023-02-02 22:55,Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),155453
2023-02-02 23:05,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",562400
2023-02-02 23:06,Frank Sinatra,Fly Me To The Moon - 2008 Remastered,30432
2023-02-03 13:02,John Coltrane,Time After Time,273408
2023-02-03 13:05,Clifford Brown,Sandu,174464
2023-02-03 13:08,Chet Baker,There Will Never Be Another You - Vocal Version,180626
2023-02-03 13:08,Bill Evans,Autumn Leaves,3257
2023-02-03 13:11,Chet Baker,Time After Time - Vocal Version,166760
2023-02-03 22:24,Dizzy Gillespie,On The Sunny Side Of The Street,70457
2023-02-03 22:28,Duki,Sin Culpa (feat.DrefQuila),244771
2023-02-03 22:31,Dillom,A$AP,184242
2023-02-03 22:35,Kidd Keo,Igot,195428
2023-02-03 22:37,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",151843
2023-02-03 22:40,Nicki Nicole,Colocao,179966
2023-02-03 22:43,Trueno,DANCE CRIP,165019
2023-02-03 22:47,NATHY PELUSO,BUENOS AIRES,240315
2023-02-03 22:50,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2023-02-03 22:53,Trueno,Rain,182831
2023-02-03 22:56,CA7RIEL,OUKE,178263
2023-02-03 23:01,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",150107
2023-02-04 18:15,The Cranberries,Linger,1088
2023-02-04 18:15,Falco,Rock Me Amadeus,1749
2023-02-04 18:15,Rosario Dawson,Seasons of Love,2161
2023-02-04 18:15,The Police,Walking On The Moon,300826
2023-02-04 18:15,Blondie,The Tide Is High,298
2023-02-04 18:15,Alanis Morissette,You Oughta Know - 2015 Remaster,1386
2023-02-04 18:19,Blondie,The Tide Is High,232733
2023-02-04 18:31,Alanis Morissette,You Oughta Know - 2015 Remaster,9881
2023-02-04 18:41,Rusted Root,Send Me on My Way,263333
2023-02-04 18:45,Tay Zonday,Chocolate Rain,1066
2023-02-04 18:45,Fort Atlantic,Let Your Heart Hold Fast,1258
2023-02-04 18:45,Daft Punk,Robot Rock,1173
2023-02-04 18:45,Susan Egan,I Won't Say (I'm In Love),831
2023-02-04 18:45,Chano,Carnavalintro,1002
2023-02-04 18:45,Led Zeppelin,Stairway to Heaven - Remaster,6717
2023-02-04 18:45,Imagine Dragons,Blank Space/Stand By Me - Live From Spotify London,1237
2023-02-04 18:45,APM Mother's Day Ensemble,Hey Beautiful (Theme from How I Met Your Mother),1109
2023-02-04 18:45,Stevie Wonder,Superstition - Single Version,245493
2023-02-04 18:49,Eric Johnson,Cliffs Of Dover - Instrumental,249767
2023-02-04 18:53,Madness,It Must Be Love,206266
2023-02-04 19:54,Vinnie Moore,The Maze,1322
2023-02-04 19:54,Metallica,Nothing Else Matters,15807
2023-02-04 19:54,Keane,Somewhere Only We Know,1258
2023-02-04 19:54,Jamiroquai,Love Foolosophy - Radio Edit,224493
2023-02-04 19:59,Childish Gambino,This Is America,4081
2023-02-04 19:59,Vinnie Moore,Rain,266160
2023-02-04 19:59,Imagine Dragons,Thunder,1215
2023-02-04 19:59,St. Vincent,Cruel,917
2023-02-04 20:03,Jimi Hendrix,All Along the Watchtower,240800
2023-02-04 22:19,Daft Punk,Veridis Quo,790
2023-02-04 22:20,Fito Paez,Es sólo una cuestión de actitud,2133
2023-02-04 22:20,La Portuaria,10000 Km,3861
2023-02-04 22:20,El Mató a un Policía Motorizado,La Noche Eterna,8917
2023-02-04 22:20,Duki,Sin Culpa (feat.DrefQuila),1685
2023-02-06 10:15,Fito Paez,Giros,197738
2023-02-06 10:16,Serú Girán,A Los Jóvenes De Ayer - Remastered 2012,5568
2023-02-06 10:20,Fito Paez,Ciudad De Pobres Corazones,20137
2023-02-06 10:20,Andrés Calamaro,Paloma,2346
2023-02-06 10:20,Charly García,Hablando a Tu Corazón,255266
2023-02-06 10:55,Dexter Gordon,Blue bossa,136365
2023-02-06 17:02,Charly García,Cerca De La Revolucion,264064
2023-02-06 17:03,Divididos,Tengo,92757
2023-02-06 17:04,Gustavo Cerati,Adiós,2602
2023-02-06 17:04,La Zimbabwe,Traición A La Mexicana,6357
2023-02-06 17:07,Los Abuelos De La Nada,Lunes Por La Madrugada,194226
2023-02-06 17:10,Fito Paez,11 Y 6,178266
2023-02-06 17:11,Los Pericos,Párate Y Mira,981
2023-02-06 17:11,Los Rodriguez,Mucho mejor (feat. Coque Malla),1600
2023-02-06 17:11,Airbag,Amor de verano,1109
2023-02-06 17:11,Virus,El Probador (En Vivo),1493
2023-02-06 17:11,Serú Girán,Nos Veremos Otra Vez,1066
2023-02-06 17:11,Blitz,A Dois Passos Do Paraíso,1109
2023-02-06 17:11,Andrés Calamaro,Flaca,960
2023-02-06 17:11,Luis Alberto Spinetta,Rezo Por Vos,874
2023-02-06 17:11,Los Rodriguez,Me estás atrapando otra vez - Edición Aniversario,30986
2023-02-06 17:11,Intoxicados,Nunca quise,981
2023-02-06 17:11,Los Pericos,Runaway,831
2023-02-06 17:11,La Beriso,No Me Olvides,895
2023-02-06 17:11,Sui Generis,Lunes Otra Vez,1237
2023-02-06 17:11,La Mosca Tse-Tse,Para No Verte Más,1002
2023-02-06 17:13,Los Abuelos De La Nada,Así Es El Calor,158293
2023-02-06 17:14,Sui Generis,Cuando Ya Me Empiece a Quedar Solo,34230
2023-02-06 17:18,Tan Bionica,Ella,227866
2023-02-06 17:22,Andrés Calamaro,Te quiero igual,235560
2023-02-06 22:23,Ricardo Mollo,Par Mil,122346
2023-02-06 22:23,Serú Girán,"Viernes, 3AM",1088
2023-02-06 22:28,Red Hot Chili Peppers,Californication,329733
2023-02-06 22:29,Red Hot Chili Peppers,Under the Bridge,38598
2023-02-06 22:34,Red Hot Chili Peppers,Can't Stop,269000
2023-02-06 22:40,Red Hot Chili Peppers,Snow (Hey Oh),334666
2023-02-06 22:44,Red Hot Chili Peppers,Otherside,255373
2023-02-06 22:46,Red Hot Chili Peppers,The Getaway,126041
2023-02-06 22:51,Red Hot Chili Peppers,The Longest Wave,0
2023-02-06 22:51,Red Hot Chili Peppers,Goodbye Angels,0
2023-02-06 22:51,Red Hot Chili Peppers,We Turn Red,30309
2023-02-06 22:51,Red Hot Chili Peppers,Dark Necessities,302000
2023-02-06 22:52,Red Hot Chili Peppers,Purple Stain,0
2023-02-06 22:52,Red Hot Chili Peppers,Go Robot,42
2023-02-06 22:52,Red Hot Chili Peppers,We Turn Red,2026
2023-02-06 22:52,Red Hot Chili Peppers,Sick Love,0
2023-02-06 22:52,Red Hot Chili Peppers,Wet Sand,0
2023-02-06 22:53,Red Hot Chili Peppers,Feasting on the Flowers,0
2023-02-06 22:53,Red Hot Chili Peppers,Under the Bridge,2794
2023-02-06 22:53,Red Hot Chili Peppers,Suck My Kiss,32044
2023-02-07 10:17,Red Hot Chili Peppers,Ethiopia,6613
2023-02-07 10:18,Red Hot Chili Peppers,Ethiopia,27605
2023-02-07 10:18,Red Hot Chili Peppers,The Hunter,1600
2023-02-07 10:22,Red Hot Chili Peppers,Otherside,255373
2023-02-07 10:22,Red Hot Chili Peppers,The Longest Wave,15145
2023-02-07 12:05,Red Hot Chili Peppers,Dark Necessities,298538
2023-02-07 12:07,JESSIA,How Are You?,148543
2023-02-07 12:10,Chandler Leighton,When You Say My Name,148275
2023-02-07 12:11,Ber,I'm Not In Love,97293
2023-02-07 12:13,Noah Davis,Tea,136363
2023-02-07 17:16,GAYLE,abcdefu,4612
2023-02-07 17:21,Red Hot Chili Peppers,Give It Away,282906
2023-02-07 17:25,Red Hot Chili Peppers,Over Funk - 2006 Remaster,3498
2023-02-07 17:25,Red Hot Chili Peppers,Feasting on the Flowers,112177
2023-02-07 17:38,Red Hot Chili Peppers,Quixoticelixer - 2006 Remaster,4373
2023-02-07 17:38,Red Hot Chili Peppers,The Hunter,6214
2023-02-07 17:38,Red Hot Chili Peppers,Tell Me Baby,1109
2023-02-07 17:38,Red Hot Chili Peppers,This Velvet Glove,225200
2023-02-07 17:39,Red Hot Chili Peppers,Detroit,960
2023-02-07 17:45,Red Hot Chili Peppers,Snow (Hey Oh),255189
2023-02-07 17:49,Red Hot Chili Peppers,Goodbye Angels,268733
2023-02-07 17:52,Red Hot Chili Peppers,Sick Love,1130
2023-02-07 17:52,Red Hot Chili Peppers,I Like Dirt,157626
2023-02-07 17:52,Red Hot Chili Peppers,We Turn Red,960
2023-02-07 17:52,Red Hot Chili Peppers,Dosed,533
2023-02-07 17:52,Red Hot Chili Peppers,Encore,1045
2023-02-07 17:55,Red Hot Chili Peppers,Look Around,208000
2023-02-07 17:59,Red Hot Chili Peppers,Emit Remmus,240200
2023-02-07 18:00,Red Hot Chili Peppers,Aeroplane,25338
2023-02-07 18:04,Red Hot Chili Peppers,The Zephyr Song,231933
2023-02-07 18:07,Red Hot Chili Peppers,Get on Top,198066
2023-02-07 18:11,Red Hot Chili Peppers,The Getaway,250386
2023-02-07 18:50,Red Hot Chili Peppers,Dark Necessities,302000
2023-02-07 18:50,Red Hot Chili Peppers,We Turn Red,7162
2023-02-07 18:50,APM Mother's Day Ensemble,Hey Beautiful (Theme from How I Met Your Mother),1280
2023-02-07 18:55,U2,Sunday Bloody Sunday - Remastered 2008,279440
2023-02-07 19:00,Steve Vai,The Crying Machine,290826
2023-02-07 19:01,Blues Traveler,Hook,60882
2023-02-07 19:31,Blues Traveler,Hook,292613
2023-02-07 19:32,Nirvana,Heart-Shaped Box,16113
2023-02-07 19:35,Rosario Dawson,Seasons of Love,182746
2023-02-07 19:37,Chano,Naistumichiu,1130
2023-02-07 19:37,U2,Song For Someone,1066
2023-02-07 19:37,Thurston Harris,Little Bitty Pretty One,143066
2023-02-07 19:37,Pink Floyd,Wish You Were Here,10680
2023-02-08 10:17,Eric Johnson,Manhattan,240938
2023-02-08 10:17,Imagine Dragons,Yesterday,1023
2023-02-08 10:17,Frankie Goes To Hollywood,Relax,1109
2023-02-08 10:19,The Human League,Don't You Want Me,79637
2023-02-08 10:21,The Human League,Don't You Want Me,157540
2023-02-08 15:48,The Beatles,Don't Let Me Down - Remastered 2009,145874
2023-02-08 15:51,Stevie Wonder,For Once In My Life,169800
2023-02-08 16:15,Tears For Fears,Everybody Wants To Rule The World,1258
2023-02-08 16:15,Stevie Wonder,I Just Called To Say I Love You,1855
2023-02-08 16:15,Wolfine,Bella,2474
2023-02-08 16:15,Keane,Nothing In My Way,704
2023-02-08 16:15,Laura Branigan,Self Control,2389
2023-02-08 16:15,Iron Maiden,The Trooper - 2015 Remaster,213678
2023-02-08 16:16,Santana,Samba Pa Ti,2837
2023-02-08 16:16,Queen,Love Of My Life - Remastered 2011,5632
2023-02-08 16:19,Talking Heads,And She Was - 2005 Remaster,219413
2023-02-08 16:22,Ramones,Bonzo Goes to Bitburg,183414
2023-02-08 18:20,Ramones,I Wanna Be Sedated,3200
2023-02-08 18:23,Taylor Swift,I Knew You Were Trouble.,219720
2023-02-08 18:25,Bruno Mars,Locked out of Heaven,100782
2023-02-08 18:27,Taylor Swift,I Knew You Were Trouble.,8063
2023-02-08 18:27,Taylor Swift,I Knew You Were Trouble.,3989
2023-02-08 18:27,Taylor Swift,I Knew You Were Trouble.,810
2023-02-08 18:31,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760
2023-02-08 18:31,Sam Smith,Unholy (feat. Kim Petras),1734
2023-02-08 22:26,Taylor Swift,Blank Space,425106
2023-02-08 22:27,Ramones,I Wanna Be Sedated,0
2023-02-08 22:27,Taylor Swift,Bejeweled,0
2023-02-08 22:27,Taylor Swift,Wildest Dreams (Taylor's Version),682
2023-02-08 22:27,Taylor Swift,Style,0
2023-02-08 22:27,Taylor Swift,Don’t Blame Me,13582
2023-02-08 22:31,Ramones,Bonzo Goes to Bitburg,233466
2023-02-08 22:33,Ramones,I Wanna Be Sedated,149786
2023-02-08 22:37,The Doors,Peace Frog,3089
2023-02-08 22:37,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",169466
2023-02-08 22:40,Van Halen,Panama - 2015 Remaster,210226
2023-02-08 22:44,The Cure,Just Like Heaven,212013
2023-02-08 22:49,The Smashing Pumpkins,1979 - Remastered 2012,0
2023-02-08 22:49,The Police,Synchronicity II,297826
2023-02-08 22:53,Talking Heads,Once in a Lifetime,259600
2023-02-08 22:56,Ramones,Blitzkrieg Bop - 2016 Remaster,134466
2023-02-08 22:56,Led Zeppelin,Ramble On - 1990 Remaster,18010
2023-02-09 10:18,Led Zeppelin,Stairway to Heaven - Remaster,2090
2023-02-09 10:18,Soda Stereo,Nada Personal - Remasterizado 2007,1365
2023-02-09 10:18,Men At Work,Who Can It Be Now?,917
2023-02-09 10:18,The Clash,London Calling - Remastered,29482
2023-02-09 10:18,Metallica,One,1301
2023-02-09 10:22,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666
2023-02-09 16:37,"Earth, Wind & Fire",Boogie Wonderland,162366
2023-02-09 16:38,Tame Impala,The Less I Know The Better,2048
2023-02-09 16:38,The Family,Shake Your Groove Thing,1493
2023-02-09 16:38,Sting,Englishman In New York,4031
2023-02-09 16:38,Coldplay,Clocks,20544
2023-02-09 16:43,Coldplay,Clocks,287574
2023-02-09 16:44,The Cure,The End Of The World,100511
2023-02-09 16:47,The Cure,The End Of The World,123410
2023-02-09 16:51,Desireless,Voyage voyage,266600
2023-02-09 16:55,Blondie,The Tide Is High,232733
2023-02-09 17:01,Pink Floyd,Mother,334893
2023-02-09 17:04,Laura Branigan,Self Control,556
2023-02-09 17:04,The Beatles,Don't Let Me Down - Remastered 2009,215733
2023-02-09 17:08,Jack Johnson,Upside Down,1971
2023-02-09 17:08,The Cure,Just Like Heaven,212013
2023-02-09 17:08,The Police,So Lonely,1471
2023-02-09 17:08,Pearl Jam,Even Flow,2197
2023-02-09 17:08,U2,Sunday Bloody Sunday - Remastered 2008,1365
2023-02-09 17:12,Coldplay,The Scientist,1611
2023-02-09 17:12,Men At Work,Down Under,223040
2023-02-09 17:16,Fine Young Cannibals,She Drives Me Crazy,2005
2023-02-09 17:16,Alanis Morissette,You Oughta Know - 2015 Remaster,1962
2023-02-09 17:16,R.E.M.,Losing My Religion,2261
2023-02-09 17:16,Ekko Park,Becoming the Enemy,3867
2023-02-09 17:16,Vinnie Moore,Rain,266160
2023-02-09 17:20,U2,Pride (In The Name Of Love) - Remastered 2009,228426
2023-02-09 17:49,Ekko Park,Becoming the Enemy,1216
2023-02-09 17:49,U2,Pride (In The Name Of Love) - Remastered 2009,832
2023-02-09 17:49,Fountains Of Wayne,Sink to the Bottom,51926
2023-02-09 17:49,Alanis Morissette,You Oughta Know - 2015 Remaster,1493
2023-02-09 17:49,Fine Young Cannibals,She Drives Me Crazy,42
2023-02-09 17:49,R.E.M.,Losing My Religion,1429
2023-02-09 17:56,Vinnie Moore,Rain,4608
2023-02-09 23:40,Trueno,Rain II,198078
2023-02-09 23:42,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",158983
2023-02-09 23:46,Duki,Sin Culpa (feat.DrefQuila),244771
2023-02-09 23:52,Dillom,OPA,243269
2023-02-09 23:55,Trueno,Rain,182831
2023-02-09 23:58,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895
2023-02-10 00:01,Nicki Nicole,Colocao,179966
2023-02-10 00:04,Dillom,A$AP,184242
2023-02-10 00:07,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2023-02-10 00:11,Dillom,SIDE,191438
2023-02-10 00:13,Trueno,PANAMÁ,171149
2023-02-10 00:16,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2023-02-10 00:19,Trueno,DANCE CRIP,165019
2023-02-10 03:32,Dillom,PELOTUDA,92424
2023-02-10 03:32,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",1301
2023-02-10 03:32,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",1429
2023-02-10 03:32,Kidd Keo,Igot,1088
2023-02-10 03:36,NATHY PELUSO,BUENOS AIRES,240315
2023-02-10 03:39,CA7RIEL,OUKE,178263
2023-02-10 03:42,WOS,FRESCO,170302
2023-02-10 03:45,Duki,Goteo,164457
2023-02-10 03:48,CA7RIEL,Vibra Alta,194666
2023-02-10 03:50,1915,Policía,126400
2023-02-10 03:53,El Kuelgue,Parque Acuático,172646
2023-02-10 03:55,Bizarrap,"Frijo: Bzrp Music Sessions, Vol. 10",130912
2023-02-10 03:59,WOS,TERRAZA,234949
2023-02-10 04:04,Paulo Londra,Adan y Eva,256971
2023-02-10 04:05,CA7RIEL,McFly,69549
2023-02-10 04:10,Red Hot Chili Peppers,Californication,329733
2023-02-10 04:15,Red Hot Chili Peppers,Under the Bridge,261766
2023-02-10 18:34,Childish Gambino,Me and Your Mama,379226
2023-02-10 18:34,Childish Gambino,California,604
2023-02-10 18:35,Childish Gambino,Redbone,3690
2023-02-10 18:35,Childish Gambino,Me and Your Mama,832
2023-02-10 18:40,Childish Gambino,Redbone,326933
2023-02-10 19:27,Childish Gambino,Me and Your Mama,391740
2023-02-10 19:28,Childish Gambino,Les,23921
2023-02-10 19:31,Childish Gambino,3005,234215
2023-02-10 19:36,Childish Gambino,Heartbeat,269840
2023-02-10 19:37,Childish Gambino,III. Urn,73386
2023-02-10 22:18,Childish Gambino,III. Urn,832
2023-02-10 22:18,Childish Gambino,3005,42
2023-02-10 22:18,Childish Gambino,Heartbeat,1471
2023-02-10 22:18,Childish Gambino,Sober,74348
2023-02-10 22:23,Childish Gambino,Les,317293
2023-02-10 22:27,Childish Gambino,3005,234215
2023-02-10 22:28,Childish Gambino,III. Urn,1962
2023-02-10 22:28,Childish Gambino,Heartbeat,22488
2023-02-10 22:28,Childish Gambino,Sober,1237
2023-02-10 22:31,Childish Gambino,This Is America,225773
2023-02-10 22:32,Jhené Aiko,Bed Peace,5534
2023-02-10 22:35,Childish Gambino,Bonfire,192946
2023-02-10 22:38,Childish Gambino,IV. Sweatpants,180675
2023-02-10 22:38,Childish Gambino,Summertime Magic,33267
2023-02-10 22:42,Chance the Rapper,Favorite Song,185062
2023-02-10 22:43,Childish Gambino,Retro (Rough),106810
2023-02-10 22:47,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",210673
2023-02-10 22:54,Thundercat,Black Qualls,5123
2023-02-10 22:54,Childish Gambino,Baby Boy,382093
2023-02-10 22:55,Childish Gambino,What Kind of Love,31210
2023-02-11 14:11,Childish Gambino,I. The Worst Guys,219739
2023-02-11 14:16,Childish Gambino,Terrified,255466
2023-02-11 14:19,Childish Gambino,Freaks And Geeks,217103
2023-02-11 14:22,Beyoncé,Can You Feel the Love Tonight,182613
2023-02-11 14:28,Childish Gambino,I. Flight of the Navigator,344143
2023-02-11 14:31,Childish Gambino,The Palisades,190906
2023-02-11 22:53,Latto,Sunshine (feat. Lil Wayne & Childish Gambino),193682
2023-02-11 22:53,Steve Vai,The Crying Machine,1173
2023-02-11 22:59,Joe Satriani,Rubina,353826
2023-02-11 23:03,St. Vincent,Cruel,214986
2023-02-11 23:08,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893
2023-02-11 23:12,Stevie Wonder,Sir Duke,232760
2023-02-11 23:15,Faith No More,Easy,186960
2023-02-11 23:21,New Radicals,You Get What You Give,300773
2023-02-11 23:25,Keane,Nothing In My Way,240386
2023-02-11 23:28,Jamiroquai,Love Foolosophy - Radio Edit,224493
2023-02-11 23:32,Van Halen,Panama - 2015 Remaster,210226
2023-02-11 23:36,Red Hot Chili Peppers,Parallel Universe,269360
2023-02-11 23:40,Franz Ferdinand,Take Me Out,237026
2023-02-11 23:48,Led Zeppelin,Stairway to Heaven - Remaster,482830
2023-02-12 01:11,Fine Young Cannibals,She Drives Me Crazy,1663
2023-02-12 01:11,Ciro y los Persas,Vas a Bailar,1322
2023-02-12 01:11,U2,One,123596
2023-02-12 01:11,Fountains Of Wayne,Sink to the Bottom,2581
2023-02-12 01:14,"Tyler, The Creator",EARFQUAKE,190066
2023-02-12 01:15,Pink Floyd,Mother,30958
2023-02-12 01:20,The Weeknd,I Feel It Coming,269186
2023-02-12 03:00,Duran Duran,A View to a Kill,1258
2023-02-12 03:00,Michael Jackson,Don't Stop 'Til You Get Enough,193460
2023-02-12 03:04,Eric Johnson,Cliffs Of Dover - Instrumental,249767
2023-02-12 03:09,Soda Stereo,Nada Personal - Remasterizado 2007,292573
2023-02-12 03:14,Red Hot Chili Peppers,Dani California,282160
2023-02-12 03:16,The Killers,Mr. Brightside,98308
2023-02-13 10:16,Green Day,Minority,2922
2023-02-13 10:17,Run The Jewels,"Blockbuster Night, Pt. 1",22186
2023-02-13 10:18,Beastie Boys,Too Many Rappers - New Reactionaries Version,45930
2023-02-13 10:20,Pusha T,Changing of the Guards,145301
2023-02-13 10:20,Buddy Guy,She's Got The Devil In Her,5909
2023-02-13 15:27,Chali 2na,Comin' Thru,208661
2023-02-13 15:27,Danny Brown,Smokin & Drinkin,6314
2023-02-13 15:28,Mala Rodríguez,"Jugadoras, Jugadores",45525
2023-02-13 15:29,Old Man Saxon,On My Own,42538
2023-02-13 15:32,Portugal. The Man,Evil Friends (feat. Danny Brown) - Jake One Remix,232251
2023-02-13 20:10,Clearside,Cop Drama,56059
2023-02-13 20:15,Dirty Loops,Rock You,273120
2023-02-13 20:19,Cory Wong,Follow The Light,244285
2023-02-13 20:19,Dirty Loops,Rock You,6954
2023-02-13 20:28,Blake Mills,Hey Lover,1664
2023-02-13 20:28,Dirty Loops,Rock You,266153
2023-02-13 20:28,The Fearless Flyers,Flyers Direct,0
2023-02-13 20:28,Uncle Walt's Band,Getaway,2367
2023-02-13 20:28,Raquel Rodriguez,Daydream,5645
2023-02-13 20:30,Run The Jewels,"Blockbuster Night, Pt. 1",3067
2023-02-13 20:30,Shirt,Phantom (Redux),154491
2023-02-13 20:31,MadeinTYO,I Want (feat. 2 Chainz),2517
2023-02-13 20:31,Cut Chemist,Metalstorm,6058
2023-02-13 20:31,Buddy Guy,She's Got The Devil In Her,2282
2023-02-13 20:34,Pueblo Cafe,Nuevos Tiempos,15001
2023-02-13 20:34,DJ Shadow,Systematic,205000
2023-02-13 20:39,Bell Biv DeVoe,Poison,277555
2023-02-13 20:43,Pusha T,Pain,220840
2023-02-13 20:47,ZZ Top,Rhythmeen,232760
2023-02-13 20:47,Clearside,Cop Drama,14629
2023-02-13 20:47,Meter Mobb,You Came to Party (feat. Too $hort),1727
2023-02-13 20:47,John Popper & The Duskray Troubadours,Champipple,2538
2023-02-13 20:48,Hudson Mohawke,Passports,56640
2023-02-13 20:48,Mala Rodríguez,"Jugadoras, Jugadores",1557
2023-02-13 20:52,Wu-Tang Clan,Don't Stop,251876
2023-02-13 20:52,Danny Brown,Smokin & Drinkin,1493
2023-02-13 20:52,TOBACCO,Father Sister Berzerker,1578
2023-02-13 20:52,Israel Kamakawiwo'ole,White Sandy Beach Of Hawai'i,4092
2023-02-13 22:05,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",1706
2023-02-13 22:05,Beastie Boys,Too Many Rappers - New Reactionaries Version,288981
2023-02-13 22:08,Dillom,A$AP,184242
2023-02-13 22:12,NATHY PELUSO,BUENOS AIRES,240315
2023-02-14 10:16,Duki,Sin Culpa (feat.DrefQuila),31167
2023-02-14 10:19,Chet Baker,But Not For Me - Vocal Version,184466
2023-02-14 10:23,Paul Desmond,"The Theme from ""Black Orpheus""",250133
2023-02-14 19:06,Chet Baker,Autumn Leaves,127962
2023-02-14 19:11,Daryl Hall & John Oates,Maneater,273173
2023-02-14 19:15,Jamiroquai,Cosmic Girl - Remastered,244146
2023-02-14 19:20,Red Hot Chili Peppers,Dark Necessities,302000
2023-02-14 19:21,Jason Derulo,Talk Dirty (feat. 2 Chainz),1088
2023-02-14 19:21,The Verve,Bitter Sweet Symphony,3626
2023-02-14 19:21,Chano,Naistumichiu,16060
2023-02-14 19:24,Jack Johnson,Upside Down,209546
2023-02-14 19:27,Kaiser Chiefs,Ruby,204200
2023-02-14 19:33,Santana,Europa (Earth's Cry Heaven's Smile),305946
2023-02-14 19:37,Parliament,Flashlight,267800
2023-02-14 19:42,Mark Ronson,Uptown Funk (feat. Bruno Mars),269666
2023-02-14 19:45,MIKA,Love Today,235173
2023-02-14 19:50,TOTO,Africa,295893
2023-02-14 19:54,Tina Turner,What's Love Got to Do with It,226880
2023-02-14 20:00,Pink Floyd,Learning to Fly,275083
2023-02-14 20:09,The Cure,The End Of The World,136435
2023-02-14 20:09,Alanis Morissette,You Oughta Know - 2015 Remaster,1386
2023-02-14 20:13,U2,One,276186
2023-02-14 20:18,Billy Joel,We Didn't Start the Fire,287733
2023-02-14 20:22,Villainy,The Answer,250774
2023-02-14 20:27,The Dave Brubeck Quartet,Take Five,264296
